Date,Open,High,Low,Close,Volume,Currency,Name
2021-07-01,0.70533,0.70542,0.64673,0.65997,679688192,USD,xrp
2021-07-02,0.65989,0.6671,0.63368,0.65631,521326720,USD,xrp
2021-07-03,0.65631,0.68013,0.64387,0.67644,436315296,USD,xrp
2021-07-04,0.67644,0.70881,0.67644,0.69589,446371584,USD,xrp
2021-07-05,0.69595,0.69614,0.64605,0.65297,600333120,USD,xrp
2021-07-06,0.65292,0.67941,0.65185,0.66482,486933120,USD,xrp
2021-07-07,0.66481,0.67327,0.65032,0.65207,394688992,USD,xrp
2021-07-08,0.6521,0.65382,0.61152,0.6231,616295424,USD,xrp
2021-07-09,0.62307,0.64523,0.5934,0.63706,519775200,USD,xrp
2021-07-10,0.6371,0.64841,0.61332,0.62511,388825376,USD,xrp
2021-07-11,0.6247,0.64359,0.61714,0.6361,277977568,USD,xrp
2021-07-12,0.63617,0.65701,0.61897,0.62899,484432736,USD,xrp
2021-07-13,0.62899,0.63948,0.6102,0.6194,438171040,USD,xrp
2021-07-14,0.61918,0.62455,0.5869,0.61985,488042496,USD,xrp
2021-07-15,0.61985,0.62613,0.58871,0.59744,465245792,USD,xrp
2021-07-16,0.59773,0.61707,0.58802,0.5893,407512640,USD,xrp
2021-07-17,0.58928,0.59714,0.56785,0.58164,388908000,USD,xrp
2021-07-18,0.58167,0.60112,0.5728,0.58677,326269472,USD,xrp
2021-07-19,0.58674,0.58871,0.55441,0.55711,443794304,USD,xrp
2021-07-20,0.55711,0.5692,0.51755,0.52864,574848960,USD,xrp
2021-07-21,0.52863,0.58313,0.51981,0.57139,673860032,USD,xrp
2021-07-22,0.5714,0.60286,0.56107,0.59192,588630848,USD,xrp
2021-07-23,0.59191,0.60974,0.57613,0.60902,489182528,USD,xrp
2021-07-24,0.60909,0.61383,0.60219,0.60665,463403808,USD,xrp
2021-07-25,0.60496,0.60709,0.59105,0.60685,339103776,USD,xrp
2021-07-26,0.60685,0.67746,0.60502,0.62389,1088723456,USD,xrp
2021-07-27,0.62379,0.65232,0.61272,0.64548,587130752,USD,xrp
2021-07-28,0.64548,0.75232,0.63123,0.73159,1654591744,USD,xrp
2021-07-29,0.73316,0.76498,0.69777,0.7482,716251264,USD,xrp
2021-07-30,0.74829,0.76911,0.71526,0.75161,848521088,USD,xrp
2021-07-31,0.75206,0.75794,0.73811,0.74434,499415840,USD,xrp
2021-08-01,0.74443,0.77765,0.71333,0.72477,638449344,USD,xrp
2021-08-02,0.72413,0.77281,0.71673,0.73859,570727808,USD,xrp
2021-08-03,0.7385,0.74441,0.7014,0.71325,569490688,USD,xrp
2021-08-04,0.71325,0.73973,0.6973,0.73064,458200576,USD,xrp
2021-08-05,0.73073,0.73864,0.70237,0.73307,443990016,USD,xrp
2021-08-06,0.73306,0.75272,0.72261,0.74695,432770272,USD,xrp
2021-08-07,0.74711,0.81814,0.74124,0.81666,840115264,USD,xrp
2021-08-08,0.81666,0.84032,0.77291,0.77911,771730176,USD,xrp
2021-08-09,0.77911,0.82748,0.76058,0.81724,698491456,USD,xrp
2021-08-10,0.81707,0.86177,0.80027,0.85131,714806976,USD,xrp
2021-08-11,0.85131,1.088,0.84927,1.01233,1630115840,USD,xrp
2021-08-12,1.01229,1.04384,0.92468,0.9647,1438398080,USD,xrp
2021-08-13,0.96602,1.09604,0.95173,1.08995,1027704576,USD,xrp
2021-08-14,1.09002,1.30885,1.07095,1.28015,2040794240,USD,xrp
2021-08-15,1.28017,1.34807,1.22585,1.28447,1618161408,USD,xrp
2021-08-16,1.28414,1.32792,1.15028,1.18577,1278968704,USD,xrp
2021-08-17,1.18577,1.22258,1.08688,1.09875,1268936960,USD,xrp
2021-08-18,1.09869,1.19405,1.0522,1.14452,1261369216,USD,xrp
2021-08-19,1.14435,1.23489,1.09047,1.23489,1033806656,USD,xrp
2021-08-20,1.23482,1.28762,1.19994,1.26318,871181632,USD,xrp
2021-08-21,1.26316,1.28262,1.20444,1.21663,588184064,USD,xrp
2021-08-22,1.21654,1.2554,1.18284,1.22574,530742944,USD,xrp
2021-08-23,1.22577,1.30288,1.2115,1.24617,927812352,USD,xrp
2021-08-24,1.2463,1.26486,1.12518,1.13632,906298688,USD,xrp
2021-08-25,1.13631,1.1772,1.10894,1.17436,766533248,USD,xrp
2021-08-26,1.17415,1.18648,1.06446,1.07148,864260224,USD,xrp
2021-08-27,1.07137,1.19123,1.05214,1.19123,823904576,USD,xrp
2021-08-28,1.19129,1.19791,1.13416,1.14492,456687616,USD,xrp
2021-08-29,1.14489,1.16811,1.11473,1.14009,470052096,USD,xrp
2021-08-30,1.14022,1.14841,1.09612,1.10065,523117344,USD,xrp
2021-08-31,1.10039,1.24086,1.09152,1.18615,997289216,USD,xrp
2021-09-01,1.18597,1.23788,1.15955,1.23637,683839488,USD,xrp
2021-09-02,1.23636,1.29503,1.22205,1.2541,733098304,USD,xrp
2021-09-03,1.25308,1.32231,1.22389,1.28982,804383168,USD,xrp
2021-09-04,1.29048,1.29667,1.23847,1.25482,500272288,USD,xrp
2021-09-05,1.25486,1.31186,1.23675,1.30601,482345312,USD,xrp
2021-09-06,1.30608,1.41516,1.30608,1.38984,1023159232,USD,xrp
2021-09-07,1.38978,1.39191,0.9617,1.12334,2088071936,USD,xrp
2021-09-08,1.1254,1.14727,1.01729,1.09903,1196871936,USD,xrp
2021-09-09,1.09918,1.13727,1.07475,1.08673,866167040,USD,xrp
2021-09-10,1.08676,1.24271,1.03337,1.05482,1375490944,USD,xrp
2021-09-11,1.05527,1.11077,1.05134,1.07882,480038016,USD,xrp
2021-09-12,1.07884,1.1266,1.05809,1.11918,453833344,USD,xrp
2021-09-13,1.11875,1.12603,1.02673,1.06421,778179392,USD,xrp
2021-09-14,1.06421,1.09762,1.05817,1.09533,410514208,USD,xrp
2021-09-15,1.09612,1.1297,1.07959,1.12069,416588928,USD,xrp
2021-09-16,1.12067,1.12973,1.06744,1.0903,440802080,USD,xrp
2021-09-17,1.09031,1.10216,1.05127,1.06601,440082208,USD,xrp
2021-09-18,1.06601,1.09406,1.05683,1.07557,274754656,USD,xrp
2021-09-19,1.07556,1.08348,1.04033,1.04801,296875776,USD,xrp
2021-09-20,1.04818,1.04944,0.87844,0.92107,1284351744,USD,xrp
2021-09-21,0.92114,0.95866,0.859,0.87323,931831424,USD,xrp
2021-09-22,0.87353,1.00825,0.86813,1.00373,881867520,USD,xrp
2021-09-23,1.00368,1.01551,0.9686,1.00139,574023680,USD,xrp
2021-09-24,1.00141,1.00242,0.88723,0.94465,885516672,USD,xrp
2021-09-25,0.94405,0.95569,0.91684,0.94014,496372512,USD,xrp
2021-09-26,0.94014,0.95629,0.89226,0.94451,574122176,USD,xrp
2021-09-27,0.94408,0.98126,0.92062,0.92189,505212704,USD,xrp
2021-09-28,0.92192,0.94198,0.8912,0.89311,450342272,USD,xrp
2021-09-29,0.8931,0.99071,0.88656,0.92679,639755712,USD,xrp
2021-09-30,0.92671,0.96368,0.92219,0.95329,449644096,USD,xrp
2021-10-01,0.95324,1.06459,0.94442,1.04119,878848576,USD,xrp
2021-10-02,1.04213,1.06994,1.00872,1.0362,548185536,USD,xrp
2021-10-03,1.0362,1.08804,1.0211,1.05503,554180160,USD,xrp
2021-10-04,1.05505,1.05956,1.0067,1.04159,566147456,USD,xrp
2021-10-05,1.04172,1.08748,1.03819,1.08482,580595264,USD,xrp
2021-10-06,1.08399,1.10702,1.0195,1.07619,702119744,USD,xrp
2021-10-07,1.07623,1.09379,1.04492,1.06651,567979520,USD,xrp
2021-10-08,1.06764,1.09167,1.05582,1.0619,462560256,USD,xrp
2021-10-09,1.0624,1.20814,1.05756,1.15945,876029696,USD,xrp
2021-10-10,1.16036,1.22162,1.12951,1.13577,856247552,USD,xrp
2021-10-11,1.13554,1.18138,1.10758,1.13769,580274176,USD,xrp
2021-10-12,1.13769,1.13769,1.06589,1.10069,626449728,USD,xrp
2021-10-13,1.10073,1.13807,1.0756,1.12786,550367744,USD,xrp
2021-10-14,1.12775,1.15643,1.11852,1.13316,481870112,USD,xrp
2021-10-15,1.13324,1.16356,1.09733,1.14125,883122688,USD,xrp
2021-10-16,1.14136,1.18519,1.13049,1.134,473801632,USD,xrp
2021-10-17,1.134,1.14054,1.02483,1.09294,536147072,USD,xrp
2021-10-18,1.09294,1.10583,1.06503,1.08314,465836160,USD,xrp
2021-10-19,1.0831,1.09965,1.06956,1.09113,349316800,USD,xrp
2021-10-20,1.09105,1.15254,1.08703,1.14366,488429184,USD,xrp
2021-10-21,1.1438,1.16343,1.08712,1.08836,619769472,USD,xrp
2021-10-22,1.08836,1.12831,1.07813,1.08919,475461472,USD,xrp
2021-10-23,1.08903,1.10149,1.07665,1.09354,263599872,USD,xrp
2021-10-24,1.09354,1.09548,1.05684,1.08235,315373280,USD,xrp
2021-10-25,1.08231,1.10274,1.07836,1.09527,302260768,USD,xrp
2021-10-26,1.09527,1.15926,1.09314,1.10674,589658624,USD,xrp
2021-10-27,1.10671,1.12462,0.95469,0.99349,1345884928,USD,xrp
2021-10-28,0.99358,1.08086,0.9822,1.05793,906768832,USD,xrp
2021-10-29,1.05806,1.09004,1.05521,1.08098,484843744,USD,xrp
2021-10-30,1.08107,1.11542,1.06318,1.08406,479639840,USD,xrp
2021-10-31,1.08409,1.15205,1.07002,1.11257,823875264,USD,xrp
2021-11-01,1.11265,1.131,1.07103,1.09205,501798592,USD,xrp
2021-11-02,1.09204,1.14612,1.08558,1.13513,518142048,USD,xrp
2021-11-03,1.13516,1.2339,1.12586,1.2101,1122978944,USD,xrp
2021-11-04,1.2101,1.25508,1.16534,1.20147,738499776,USD,xrp
2021-11-05,1.20139,1.20139,1.13652,1.15831,464163680,USD,xrp
2021-11-06,1.15824,1.17332,1.10715,1.1512,356138432,USD,xrp
2021-11-07,1.15138,1.23613,1.14525,1.2179,471703232,USD,xrp
2021-11-08,1.21795,1.29468,1.21795,1.28185,788089280,USD,xrp
2021-11-09,1.28185,1.28767,1.23,1.25608,622971264,USD,xrp
2021-11-10,1.25619,1.34634,1.13594,1.19223,1260772480,USD,xrp
2021-11-11,1.19227,1.25419,1.17713,1.21499,647851840,USD,xrp
2021-11-12,1.21489,1.23284,1.15537,1.18836,617767040,USD,xrp
2021-11-13,1.18828,1.20359,1.16787,1.18937,467524416,USD,xrp
2021-11-14,1.18937,1.1992,1.16771,1.18792,389085760,USD,xrp
2021-11-15,1.18798,1.21934,1.16787,1.17221,537976576,USD,xrp
2021-11-16,1.17207,1.17222,1.04887,1.08851,1135335808,USD,xrp
2021-11-17,1.08842,1.11245,1.05976,1.0957,777746688,USD,xrp
2021-11-18,1.09558,1.15799,1.01932,1.04133,1336279424,USD,xrp
2021-11-19,1.04144,1.09849,1.01839,1.08963,711465600,USD,xrp
2021-11-20,1.08957,1.10099,1.06209,1.09614,493244992,USD,xrp
2021-11-21,1.09615,1.09715,1.05532,1.05799,468545760,USD,xrp
2021-11-22,1.05808,1.06802,1.02616,1.03548,647376000,USD,xrp
2021-11-23,1.03539,1.08177,1.02151,1.07209,664530560,USD,xrp
2021-11-24,1.07209,1.07289,1.00944,1.0331,656757440,USD,xrp
2021-11-25,1.03266,1.0637,1.02212,1.04267,604411008,USD,xrp
2021-11-26,1.04277,1.04635,0.92297,0.93854,1150254336,USD,xrp
2021-11-27,0.93854,0.96495,0.93403,0.94547,443480448,USD,xrp
2021-11-28,0.94528,0.96903,0.8902,0.96903,643464832,USD,xrp
2021-11-29,0.96887,1.00149,0.96318,0.9895,598770368,USD,xrp
